,DATE,PROVINCE,TESTS_ALL,CASES,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROV,POP
294,2020-04-10,VlaamsBrabant,722,227,Flanders,6,298,73,51,5,29,27,VBR,1129849
295,2020-04-10,WestVlaanderen,1140,343,Flanders,11,641,116,71,0,49,50,VWV,1496187
296,2020-04-11,Antwerpen,933,93,Flanders,14,895,208,164,4,60,83,VAN,1836030
297,2020-04-11,BrabantWallon,221,13,Wallonia,2,67,15,11,0,5,5,WBR,399123
298,2020-04-11,Brussels,633,74,Brussels,14,798,179,142,14,43,61,BRU,1191604
299,2020-04-11,Hainaut,708,59,Wallonia,14,764,145,116,11,64,67,WHT,1339562
300,2020-04-11,Limburg,646,93,Flanders,7,450,94,74,2,47,64,VLI,867413
301,2020-04-11,Liège,1189,138,Wallonia,12,593,155,139,2,39,50,WLG,1102531
302,2020-04-11,Luxembourg,126,17,Wallonia,3,112,21,18,1,8,9,WLX,281972
303,2020-04-11,Namur,398,41,Wallonia,6,188,50,35,4,15,7,WNA,491285
304,2020-04-11,OostVlaanderen,1008,94,Flanders,14,652,172,120,3,53,68,VOV,1186532
305,2020-04-11,VlaamsBrabant,1116,192,Flanders,6,285,74,49,4,17,22,VBR,1129849
306,2020-04-11,WestVlaanderen,971,197,Flanders,11,633,119,69,0,42,46,VWV,1496187
307,2020-04-12,Antwerpen,994,86,Flanders,14,877,212,170,4,34,56,VAN,1836030
308,2020-04-12,BrabantWallon,107,5,Wallonia,2,71,15,11,0,8,2,WBR,399123
309,2020-04-12,Brussels,488,60,Brussels,15,819,179,140,14,49,30,BRU,1191604
310,2020-04-12,Hainaut,538,44,Wallonia,14,748,140,110,10,40,27,WHT,1339562
311,2020-04-12,Limburg,957,53,Flanders,7,451,96,71,2,24,21,VLI,867413
312,2020-04-12,Liège,904,76,Wallonia,12,587,155,141,2,18,23,WLG,1102531
313,2020-04-12,Luxembourg,107,5,Wallonia,3,107,20,17,1,3,6,WLX,281972
314,2020-04-12,Namur,247,24,Wallonia,6,184,50,34,4,8,4,WNA,491285
315,2020-04-12,OostVlaanderen,996,42,Flanders,14,673,179,124,3,26,38,VOV,1186532
316,2020-04-12,VlaamsBrabant,572,60,Flanders,6,293,75,49,4,20,9,VBR,1129849
317,2020-04-12,WestVlaanderen,1212,51,Flanders,11,631,113,73,0,40,23,VWV,1496187
318,2020-04-13,Antwerpen,1012,65,Flanders,14,856,212,165,4,33,51,VAN,1836030
319,2020-04-13,BrabantWallon,180,6,Wallonia,2,70,15,11,0,2,3,WBR,399123
320,2020-04-13,Brussels,521,73,Brussels,15,908,189,138,15,37,35,BRU,1191604
321,2020-04-13,Hainaut,652,55,Wallonia,14,758,137,108,9,25,10,WHT,1339562
322,2020-04-13,Limburg,731,40,Flanders,7,450,95,71,2,23,12,VLI,867413
323,2020-04-13,Liège,767,63,Wallonia,12,582,153,129,2,20,14,WLG,1102531
324,2020-04-13,Luxembourg,57,4,Wallonia,3,109,20,17,1,6,2,WLX,281972
325,2020-04-13,Namur,332,19,Wallonia,6,190,48,35,4,10,1,WNA,491285
326,2020-04-13,OostVlaanderen,997,64,Flanders,14,680,164,119,4,31,16,VOV,1186532
327,2020-04-13,VlaamsBrabant,725,86,Flanders,6,295,70,48,4,14,3,VBR,1129849
328,2020-04-13,WestVlaanderen,601,53,Flanders,11,656,123,74,0,41,14,VWV,1496187
329,2020-04-14,Antwerpen,997,143,Flanders,14,843,207,168,4,41,50,VAN,1836030
330,2020-04-14,BrabantWallon,214,63,Wallonia,2,70,14,11,0,2,2,WBR,399123
331,2020-04-14,Brussels,695,182,Brussels,15,897,187,143,16,31,41,BRU,1191604
332,2020-04-14,Hainaut,940,182,Wallonia,14,763,134,101,8,34,17,WHT,1339562
333,2020-04-14,Limburg,444,188,Flanders,7,463,98,71,2,30,13,VLI,867413
334,2020-04-14,Liège,922,212,Wallonia,12,575,150,123,2,8,36,WLG,1102531
335,2020-04-14,Luxembourg,118,58,Wallonia,3,112,22,18,1,10,3,WLX,281972
336,2020-04-14,Namur,219,60,Wallonia,6,191,48,32,4,9,5,WNA,491285
337,2020-04-14,OostVlaanderen,1249,138,Flanders,14,666,152,109,4,39,28,VOV,1186532
338,2020-04-14,VlaamsBrabant,761,95,Flanders,6,298,69,43,4,11,11,VBR,1129849
339,2020-04-14,WestVlaanderen,1268,140,Flanders,11,654,123,70,0,35,33,VWV,1496187
340,2020-04-15,Antwerpen,1508,175,Flanders,14,803,205,167,4,33,78,VAN,1836030
341,2020-04-15,BrabantWallon,348,38,Wallonia,2,67,12,10,0,2,4,WBR,399123
342,2020-04-15,Brussels,930,138,Brussels,16,857,174,139,14,45,71,BRU,1191604
343,2020-04-15,Hainaut,1050,145,Wallonia,14,730,137,104,8,29,58,WHT,1339562
344,2020-04-15,Limburg,728,96,Flanders,7,439,93,69,2,32,46,VLI,867413
345,2020-04-15,Liège,1273,451,Wallonia,12,552,147,117,2,31,54,WLG,1102531
346,2020-04-15,Luxembourg,269,38,Wallonia,3,101,21,18,1,7,15,WLX,281972
347,2020-04-15,Namur,331,120,Wallonia,6,189,49,33,5,7,12,WNA,491285
348,2020-04-15,OostVlaanderen,1558,157,Flanders,14,650,155,107,4,43,50,VOV,1186532
349,2020-04-15,VlaamsBrabant,653,110,Flanders,6,287,66,40,3,18,18,VBR,1129849
350,2020-04-15,WestVlaanderen,1952,113,Flanders,11,656,123,64,0,63,49,VWV,1496187
351,2020-04-16,Antwerpen,1366,211,Flanders,14,817,200,156,4,48,58,VAN,1836030
352,2020-04-16,BrabantWallon,266,42,Wallonia,2,65,14,10,0,2,5,WBR,399123
353,2020-04-16,Brussels,1661,191,Brussels,15,822,172,138,17,46,65,BRU,1191604
354,2020-04-16,Hainaut,729,222,Wallonia,14,714,135,106,8,63,54,WHT,1339562
355,2020-04-16,Limburg,827,126,Flanders,7,411,91,68,1,35,46,VLI,867413
356,2020-04-16,Liège,940,137,Wallonia,12,519,142,108,2,19,39,WLG,1102531
357,2020-04-16,Luxembourg,404,102,Wallonia,3,99,20,18,1,7,6,WLX,281972
358,2020-04-16,Namur,428,58,Wallonia,6,193,46,28,3,17,7,WNA,491285
359,2020-04-16,OostVlaanderen,1292,240,Flanders,14,651,156,107,2,40,49,VOV,1186532
360,2020-04-16,VlaamsBrabant,888,128,Flanders,6,272,60,40,3,21,34,VBR,1129849
361,2020-04-16,WestVlaanderen,1690,183,Flanders,11,618,114,67,1,22,36,VWV,1496187
362,2020-04-17,Antwerpen,1381,110,Flanders,14,804,193,153,4,48,51,VAN,1836030
363,2020-04-17,BrabantWallon,209,34,Wallonia,2,57,14,13,0,2,9,WBR,399123
364,2020-04-17,Brussels,1209,192,Brussels,15,824,174,130,17,47,53,BRU,1191604
365,2020-04-17,Hainaut,1369,174,Wallonia,14,734,128,94,11,48,50,WHT,1339562
366,2020-04-17,Limburg,845,134,Flanders,7,392,92,68,1,31,44,VLI,867413
367,2020-04-17,Liège,1729,215,Wallonia,12,501,135,100,2,26,44,WLG,1102531
368,2020-04-17,Luxembourg,276,23,Wallonia,3,96,22,19,1,4,5,WLX,281972
369,2020-04-17,Namur,407,43,Wallonia,6,182,42,28,4,10,14,WNA,491285
370,2020-04-17,OostVlaanderen,1610,171,Flanders,14,625,144,99,4,32,50,VOV,1186532
371,2020-04-17,VlaamsBrabant,938,116,Flanders,6,263,59,36,4,21,21,VBR,1129849
372,2020-04-17,WestVlaanderen,1068,151,Flanders,11,610,116,69,0,34,46,VWV,1496187
373,2020-04-18,Antwerpen,872,63,Flanders,14,776,188,151,4,21,54,VAN,1836030
374,2020-04-18,BrabantWallon,233,30,Wallonia,3,57,13,11,1,1,3,WBR,399123
375,2020-04-18,Brussels,1738,47,Brussels,15,807,173,130,14,40,55,BRU,1191604
376,2020-04-18,Hainaut,930,221,Wallonia,14,701,126,92,7,42,57,WHT,1339562
377,2020-04-18,Limburg,815,49,Flanders,7,381,88,63,1,41,41,VLI,867413
378,2020-04-18,Liège,1540,145,Wallonia,12,490,128,90,2,37,44,WLG,1102531
379,2020-04-18,Luxembourg,177,6,Wallonia,3,92,21,18,0,7,12,WLX,281972
380,2020-04-18,Namur,426,22,Wallonia,6,173,43,28,3,7,8,WNA,491285
381,2020-04-18,OostVlaanderen,1210,41,Flanders,14,587,130,95,3,35,61,VOV,1186532
382,2020-04-18,VlaamsBrabant,1016,32,Flanders,6,244,58,32,3,13,25,VBR,1129849
383,2020-04-18,WestVlaanderen,1225,56,Flanders,11,584,113,71,2,21,49,VWV,1496187
384,2020-04-19,Antwerpen,749,51,Flanders,14,793,184,148,4,38,19,VAN,1836030
385,2020-04-19,BrabantWallon,185,17,Wallonia,2,51,12,9,0,2,1,WBR,399123
386,2020-04-19,Brussels,959,36,Brussels,15,798,175,128,15,36,33,BRU,1191604
387,2020-04-19,Hainaut,536,62,Wallonia,14,695,121,91,8,30,14,WHT,1339562
388,2020-04-19,Limburg,392,29,Flanders,7,381,86,65,1,27,17,VLI,867413
389,2020-04-19,Liège,1126,93,Wallonia,12,504,128,91,2,25,10,WLG,1102531
390,2020-04-19,Luxembourg,366,8,Wallonia,3,94,22,18,0,3,1,WLX,281972
391,2020-04-19,Namur,461,59,Wallonia,6,180,41,25,4,9,1,WNA,491285
392,2020-04-19,OostVlaanderen,934,25,Flanders,14,603,137,91,2,27,11,VOV,1186532
393,2020-04-19,VlaamsBrabant,684,23,Flanders,6,255,57,32,2,13,8,VBR,1129849
394,2020-04-19,WestVlaanderen,694,33,Flanders,11,586,108,62,1,22,23,VWV,1496187
395,2020-04-20,Antwerpen,1016,167,Flanders,14,789,176,144,5,18,27,VAN,1836030
396,2020-04-20,BrabantWallon,260,48,Wallonia,2,50,12,9,0,0,0,WBR,399123
397,2020-04-20,Brussels,880,151,Brussels,15,802,183,133,16,18,16,BRU,1191604
398,2020-04-20,Hainaut,2529,170,Wallonia,14,721,121,95,9,46,15,WHT,1339562
399,2020-04-20,Limburg,569,129,Flanders,7,376,84,66,1,12,13,VLI,867413
400,2020-04-20,Liège,2172,181,Wallonia,12,502,128,96,2,12,14,WLG,1102531
401,2020-04-20,Luxembourg,279,11,Wallonia,3,93,23,15,0,1,1,WLX,281972
402,2020-04-20,Namur,576,78,Wallonia,6,195,43,26,4,17,1,WNA,491285
403,2020-04-20,OostVlaanderen,1157,117,Flanders,14,617,143,95,2,20,6,VOV,1186532
404,2020-04-20,VlaamsBrabant,540,57,Flanders,6,248,56,30,2,6,5,VBR,1129849
405,2020-04-20,WestVlaanderen,1659,132,Flanders,11,603,110,68,1,22,8,VWV,1496187
406,2020-04-21,Antwerpen,1635,184,Flanders,14,747,170,133,4,39,76,VAN,1836030
407,2020-04-21,BrabantWallon,233,32,Wallonia,2,47,13,10,0,3,6,WBR,399123
408,2020-04-21,Brussels,968,114,Brussels,15,747,168,128,15,27,74,BRU,1191604
409,2020-04-21,Hainaut,902,307,Wallonia,14,693,116,87,9,53,66,WHT,1339562
410,2020-04-21,Limburg,903,77,Flanders,7,360,77,60,1,22,30,VLI,867413
411,2020-04-21,Liège,980,119,Wallonia,12,483,121,93,2,31,37,WLG,1102531
412,2020-04-21,Luxembourg,292,25,Wallonia,3,91,19,14,0,7,7,WLX,281972
413,2020-04-21,Namur,325,53,Wallonia,6,184,39,25,4,8,17,WNA,491285
414,2020-04-21,OostVlaanderen,1795,81,Flanders,14,597,136,91,2,28,55,VOV,1186532
415,2020-04-21,VlaamsBrabant,763,105,Flanders,6,242,56,29,4,17,17,VBR,1129849
416,2020-04-21,WestVlaanderen,1765,150,Flanders,11,574,105,63,1,28,47,VWV,1496187
417,2020-04-22,Antwerpen,2317,102,Flanders,14,702,164,128,4,19,68,VAN,1836030
418,2020-04-22,BrabantWallon,631,52,Wallonia,2,39,12,9,0,0,7,WBR,399123
419,2020-04-22,Brussels,2113,64,Brussels,15,723,170,128,17,44,56,BRU,1191604
420,2020-04-22,Hainaut,2092,100,Wallonia,14,676,113,77,8,49,52,WHT,1339562
421,2020-04-22,Limburg,1609,56,Flanders,7,341,79,62,1,14,25,VLI,867413
422,2020-04-22,Liège,1202,83,Wallonia,12,466,118,90,2,23,40,WLG,1102531
423,2020-04-22,Luxembourg,183,15,Wallonia,3,83,18,14,0,3,9,WLX,281972
424,2020-04-22,Namur,1093,31,Wallonia,6,181,42,25,4,14,12,WNA,491285
425,2020-04-22,OostVlaanderen,1133,77,Flanders,14,542,135,84,1,20,47,VOV,1186532
426,2020-04-22,VlaamsBrabant,1008,105,Flanders,6,220,51,30,5,7,16,VBR,1129849
427,2020-04-22,WestVlaanderen,1965,79,Flanders,11,554,91,56,1,18,35,VWV,1496187
428,2020-04-23,Antwerpen,1438,132,Flanders,14,681,163,129,5,35,48,VAN,1836030
429,2020-04-23,BrabantWallon,794,16,Wallonia,2,35,12,9,0,3,6,WBR,399123
430,2020-04-23,Brussels,1498,91,Brussels,16,718,165,121,17,36,40,BRU,1191604
431,2020-04-23,Hainaut,1875,163,Wallonia,14,653,115,77,8,34,34,WHT,1339562
432,2020-04-23,Limburg,1442,64,Flanders,7,318,74,59,1,12,25,VLI,867413
433,2020-04-23,Liège,1841,214,Wallonia,12,435,109,77,0,21,45,WLG,1102531
434,2020-04-23,Luxembourg,550,16,Wallonia,3,80,17,12,0,7,10,WLX,281972
435,2020-04-23,Namur,528,26,Wallonia,6,168,43,26,4,5,14,WNA,491285
436,2020-04-23,OostVlaanderen,1837,80,Flanders,14,522,132,79,1,19,38,VOV,1186532
437,2020-04-23,VlaamsBrabant,1490,61,Flanders,6,210,49,32,7,9,18,VBR,1129849
438,2020-04-23,WestVlaanderen,3813,101,Flanders,11,535,91,60,1,29,44,VWV,1496187
439,2020-04-24,Antwerpen,2055,84,Flanders,14,650,154,116,5,30,36,VAN,1836030
440,2020-04-24,BrabantWallon,517,14,Wallonia,2,35,11,9,0,2,1,WBR,399123
441,2020-04-24,Brussels,1695,164,Brussels,15,706,165,113,17,36,48,BRU,1191604
442,2020-04-24,Hainaut,2819,72,Wallonia,14,648,103,74,11,41,33,WHT,1339562
443,2020-04-24,Limburg,1393,76,Flanders,7,315,76,53,1,22,26,VLI,867413
444,2020-04-24,Liège,2084,73,Wallonia,12,418,102,75,0,24,34,WLG,1102531
445,2020-04-24,Luxembourg,412,7,Wallonia,3,74,16,12,0,2,6,WLX,281972
446,2020-04-24,Namur,520,61,Wallonia,6,152,37,22,4,4,16,WNA,491285
447,2020-04-24,OostVlaanderen,3368,84,Flanders,14,481,130,77,1,17,38,VOV,1186532
448,2020-04-24,VlaamsBrabant,1961,105,Flanders,6,206,52,29,6,14,15,VBR,1129849
449,2020-04-24,WestVlaanderen,1885,55,Flanders,11,510,88,55,1,25,42,VWV,1496187
450,2020-04-25,Antwerpen,3497,38,Flanders,14,621,154,111,4,35,62,VAN,1836030
451,2020-04-25,BrabantWallon,625,36,Wallonia,2,37,10,7,0,4,2,WBR,399123
452,2020-04-25,Brussels,1989,32,Brussels,15,667,158,109,15,30,53,BRU,1191604
453,2020-04-25,Hainaut,2224,43,Wallonia,14,583,94,72,9,27,64,WHT,1339562
454,2020-04-25,Limburg,1152,20,Flanders,7,311,76,45,2,28,28,VLI,867413
455,2020-04-25,Liège,1950,90,Wallonia,12,384,101,80,0,4,26,WLG,1102531
456,2020-04-25,Luxembourg,532,4,Wallonia,3,69,13,12,0,4,11,WLX,281972
457,2020-04-25,Namur,652,42,Wallonia,6,142,35,23,5,7,17,WNA,491285
458,2020-04-25,OostVlaanderen,1564,40,Flanders,14,463,124,74,0,29,41,VOV,1186532
459,2020-04-25,VlaamsBrabant,1881,20,Flanders,6,200,50,30,7,16,18,VBR,1129849
460,2020-04-25,WestVlaanderen,895,18,Flanders,11,480,86,57,1,18,46,VWV,1496187
461,2020-04-26,Antwerpen,1776,39,Flanders,14,607,157,109,4,12,19,VAN,1836030
462,2020-04-26,BrabantWallon,632,6,Wallonia,2,38,11,6,0,1,0,WBR,399123
463,2020-04-26,Brussels,1262,13,Brussels,15,671,156,108,15,26,12,BRU,1191604
464,2020-04-26,Hainaut,2171,38,Wallonia,14,593,98,70,9,22,13,WHT,1339562
465,2020-04-26,Limburg,853,23,Flanders,7,308,79,49,2,16,15,VLI,867413
466,2020-04-26,Liège,1409,21,Wallonia,12,394,103,73,1,11,3,WLG,1102531
467,2020-04-26,Luxembourg,455,2,Wallonia,3,70,15,10,0,2,2,WLX,281972
468,2020-04-26,Namur,760,11,Wallonia,6,144,32,22,6,7,2,WNA,491285
469,2020-04-26,OostVlaanderen,1344,13,Flanders,14,462,121,70,0,17,10,VOV,1186532
470,2020-04-26,VlaamsBrabant,1416,18,Flanders,6,198,48,27,7,4,4,VBR,1129849
471,2020-04-26,WestVlaanderen,1625,18,Flanders,11,483,83,56,1,9,13,VWV,1496187
472,2020-04-27,Antwerpen,2424,152,Flanders,14,606,145,102,4,21,15,VAN,1836030
473,2020-04-27,BrabantWallon,685,13,Wallonia,2,38,13,11,0,0,0,WBR,399123
474,2020-04-27,Brussels,787,88,Brussels,15,679,157,109,15,24,10,BRU,1191604
475,2020-04-27,Hainaut,2453,90,Wallonia,14,599,92,65,7,23,8,WHT,1339562
476,2020-04-27,Limburg,1406,59,Flanders,7,312,79,45,2,7,5,VLI,867413
477,2020-04-27,Liège,3020,46,Wallonia,12,397,96,62,1,11,12,WLG,1102531
478,2020-04-27,Luxembourg,298,12,Wallonia,3,72,14,10,0,3,1,WLX,281972
479,2020-04-27,Namur,1011,45,Wallonia,6,144,31,21,4,6,2,WNA,491285
480,2020-04-27,OostVlaanderen,2485,95,Flanders,14,466,125,66,0,12,4,VOV,1186532
481,2020-04-27,VlaamsBrabant,978,73,Flanders,6,189,40,22,7,5,2,VBR,1129849
482,2020-04-27,WestVlaanderen,1707,71,Flanders,11,474,84,53,1,11,6,VWV,1496187
483,2020-04-28,Antwerpen,2356,124,Flanders,14,603,135,98,4,36,54,VAN,1836030
484,2020-04-28,BrabantWallon,628,9,Wallonia,2,36,12,10,0,0,3,WBR,399123
485,2020-04-28,Brussels,1889,41,Brussels,15,651,147,105,14,25,43,BRU,1191604
486,2020-04-28,Hainaut,3329,48,Wallonia,14,543,83,59,7,20,66,WHT,1339562
487,2020-04-28,Limburg,1179,44,Flanders,7,295,72,46,3,14,16,VLI,867413
488,2020-04-28,Liège,1497,58,Wallonia,12,364,85,56,1,19,37,WLG,1102531
489,2020-04-28,Luxembourg,406,5,Wallonia,3,64,12,9,0,0,5,WLX,281972
490,2020-04-28,Namur,1136,30,Wallonia,6,134,27,20,4,13,16,WNA,491285
491,2020-04-28,OostVlaanderen,2924,85,Flanders,14,424,111,62,0,14,40,VOV,1186532
492,2020-04-28,VlaamsBrabant,1839,55,Flanders,6,176,35,20,7,13,20,VBR,1129849
493,2020-04-28,WestVlaanderen,2845,55,Flanders,11,443,78,49,3,20,40,VWV,1496187
494,2020-04-29,Antwerpen,3669,121,Flanders,14,585,134,94,5,18,47,VAN,1836030
495,2020-04-29,BrabantWallon,617,8,Wallonia,2,37,12,11,0,2,4,WBR,399123
496,2020-04-29,Brussels,1678,67,Brussels,15,648,143,103,14,26,28,BRU,1191604
497,2020-04-29,Hainaut,2080,36,Wallonia,14,529,80,58,7,29,42,WHT,1339562
498,2020-04-29,Limburg,1572,59,Flanders,7,287,67,43,3,26,30,VLI,867413
499,2020-04-29,Liège,3248,43,Wallonia,12,324,81,53,1,14,28,WLG,1102531
500,2020-04-29,Luxembourg,331,10,Wallonia,3,67,11,7,0,6,3,WLX,281972
501,2020-04-29,Namur,890,35,Wallonia,6,130,25,18,5,6,11,WNA,491285
502,2020-04-29,OostVlaanderen,3270,51,Flanders,14,401,106,57,0,21,47,VOV,1186532
503,2020-04-29,VlaamsBrabant,1887,30,Flanders,6,170,30,23,7,10,14,VBR,1129849
504,2020-04-29,WestVlaanderen,3159,55,Flanders,11,431,80,50,3,20,39,VWV,1496187
505,2020-04-30,Antwerpen,4119,173,Flanders,14,544,128,88,5,22,49,VAN,1836030
506,2020-04-30,BrabantWallon,1579,5,Wallonia,2,35,11,10,0,3,2,WBR,399123
507,2020-04-30,Brussels,1706,62,Brussels,15,615,140,99,16,30,50,BRU,1191604
508,2020-04-30,Hainaut,2674,66,Wallonia,14,509,84,57,6,24,38,WHT,1339562
509,2020-04-30,Limburg,1949,46,Flanders,7,272,59,40,3,17,23,VLI,867413
510,2020-04-30,Liège,3033,46,Wallonia,12,302,79,51,1,17,21,WLG,1102531
511,2020-04-30,Luxembourg,499,2,Wallonia,3,62,11,6,0,1,7,WLX,281972
512,2020-04-30,Namur,1051,21,Wallonia,6,128,26,18,5,9,9,WNA,491285
513,2020-04-30,OostVlaanderen,3357,48,Flanders,14,369,101,56,0,8,39,VOV,1186532
514,2020-04-30,VlaamsBrabant,1511,39,Flanders,6,153,30,22,6,7,21,VBR,1129849
515,2020-04-30,WestVlaanderen,3056,55,Flanders,11,397,80,44,1,14,57,VWV,1496187
516,2020-05-01,Antwerpen,3828,71,Flanders,14,524,124,84,5,14,53,VAN,1836030
517,2020-05-01,BrabantWallon,385,1,Wallonia,2,35,11,9,0,3,4,WBR,399123
518,2020-05-01,Brussels,1743,11,Brussels,15,574,129,94,15,15,41,BRU,1191604
519,2020-05-01,Hainaut,3694,16,Wallonia,14,429,68,51,7,14,58,WHT,1339562
520,2020-05-01,Limburg,1983,24,Flanders,7,255,57,33,3,21,27,VLI,867413
521,2020-05-01,Liège,868,27,Wallonia,12,273,66,47,1,12,30,WLG,1102531
522,2020-05-01,Luxembourg,509,9,Wallonia,3,54,11,6,0,1,6,WLX,281972
523,2020-05-01,Namur,613,8,Wallonia,6,115,26,17,2,7,16,WNA,491285
524,2020-05-01,OostVlaanderen,3764,20,Flanders,14,344,94,54,0,20,30,VOV,1186532
525,2020-05-01,VlaamsBrabant,2333,20,Flanders,6,136,30,17,5,8,13,VBR,1129849
526,2020-05-01,WestVlaanderen,3625,25,Flanders,11,370,74,40,3,13,41,VWV,1496187
527,2020-05-02,Antwerpen,3049,54,Flanders,14,525,126,77,5,18,22,VAN,1836030
528,2020-05-02,BrabantWallon,183,8,Wallonia,2,34,10,7,0,0,0,WBR,399123
529,2020-05-02,Brussels,1392,18,Brussels,15,558,124,92,14,6,17,BRU,1191604
530,2020-05-02,Hainaut,2851,47,Wallonia,14,425,73,51,6,12,10,WHT,1339562
531,2020-05-02,Limburg,1544,27,Flanders,7,252,61,32,3,7,5,VLI,867413
532,2020-05-02,Liège,641,19,Wallonia,12,276,69,42,0,12,10,WLG,1102531
533,2020-05-02,Luxembourg,244,4,Wallonia,3,55,11,7,0,1,0,WLX,281972
534,2020-05-02,Namur,278,13,Wallonia,6,115,24,16,4,4,5,WNA,491285
535,2020-05-02,OostVlaanderen,2648,25,Flanders,14,349,86,44,2,13,8,VOV,1186532
536,2020-05-02,VlaamsBrabant,1587,35,Flanders,6,139,28,19,5,0,4,VBR,1129849
537,2020-05-02,WestVlaanderen,1672,31,Flanders,11,352,72,39,3,4,17,VWV,1496187
538,2020-05-03,Antwerpen,3167,39,Flanders,14,530,119,76,5,13,14,VAN,1836030
539,2020-05-03,BrabantWallon,102,5,Wallonia,2,32,10,5,0,0,1,WBR,399123
540,2020-05-03,Brussels,312,15,Brussels,15,540,120,82,14,8,16,BRU,1191604
541,2020-05-03,Hainaut,737,8,Wallonia,14,428,74,50,7,8,6,WHT,1339562
542,2020-05-03,Limburg,926,7,Flanders,7,253,57,32,3,11,2,VLI,867413
543,2020-05-03,Liège,2405,10,Wallonia,12,269,65,40,0,3,11,WLG,1102531
544,2020-05-03,Namur,167,14,Wallonia,6,113,24,14,4,1,1,WNA,491285
545,2020-05-03,OostVlaanderen,2228,9,Flanders,14,333,79,40,2,2,8,VOV,1186532
546,2020-05-03,VlaamsBrabant,1087,13,Flanders,6,140,28,18,5,4,2,VBR,1129849
547,2020-05-03,WestVlaanderen,1595,15,Flanders,11,351,68,38,1,9,8,VWV,1496187
548,2020-05-04,Antwerpen,3672,168,Flanders,14,534,118,71,4,13,19,VAN,1836030
549,2020-05-04,BrabantWallon,197,8,Wallonia,2,39,11,5,0,1,0,WBR,399123
550,2020-05-04,Brussels,916,61,Brussels,16,544,121,80,12,19,7,BRU,1191604
551,2020-05-04,Hainaut,1648,44,Wallonia,14,431,70,50,5,12,11,WHT,1339562
552,2020-05-04,Limburg,1445,43,Flanders,7,260,57,30,3,5,3,VLI,867413
553,2020-05-04,Liège,3356,50,Wallonia,12,262,63,43,1,1,9,WLG,1102531
554,2020-05-04,Luxembourg,1188,7,Wallonia,3,51,11,6,0,0,1,WLX,281972
555,2020-05-04,Namur,1229,36,Wallonia,6,121,23,14,4,6,2,WNA,491285
556,2020-05-04,OostVlaanderen,3803,60,Flanders,14,346,74,38,2,14,8,VOV,1186532
557,2020-05-04,VlaamsBrabant,2243,49,Flanders,6,141,28,15,4,5,1,VBR,1129849
558,2020-05-04,WestVlaanderen,3266,134,Flanders,11,353,70,35,0,8,2,VWV,1496187
559,2020-05-05,Antwerpen,3727,139,Flanders,14,519,101,70,4,8,31,VAN,1836030
560,2020-05-05,BrabantWallon,297,11,Wallonia,2,29,9,5,0,1,6,WBR,399123
561,2020-05-05,Brussels,1594,62,Brussels,15,502,109,77,14,18,46,BRU,1191604
562,2020-05-05,Hainaut,1426,49,Wallonia,14,389,60,47,5,28,58,WHT,1339562
563,2020-05-05,Limburg,1941,36,Flanders,7,251,53,29,3,24,23,VLI,867413
564,2020-05-05,Liège,1410,35,Wallonia,12,229,59,33,1,4,33,WLG,1102531
565,2020-05-05,Luxembourg,527,5,Wallonia,3,49,7,5,0,3,4,WLX,281972
566,2020-05-05,Namur,1126,35,Wallonia,6,109,20,13,4,6,23,WNA,491285
567,2020-05-05,OostVlaanderen,2915,61,Flanders,14,320,73,36,2,8,29,VOV,1186532
568,2020-05-05,VlaamsBrabant,2307,37,Flanders,6,132,27,17,5,6,13,VBR,1129849
569,2020-05-05,WestVlaanderen,3976,71,Flanders,11,339,64,35,0,10,29,VWV,1496187
570,2020-05-06,Antwerpen,3715,153,Flanders,14,532,98,67,4,27,27,VAN,1836030
571,2020-05-06,BrabantWallon,315,13,Wallonia,2,27,7,5,0,2,5,WBR,399123
572,2020-05-06,Brussels,2128,48,Brussels,15,486,102,76,12,16,38,BRU,1191604
573,2020-05-06,Hainaut,956,63,Wallonia,14,366,54,44,5,12,33,WHT,1339562
574,2020-05-06,Limburg,1588,43,Flanders,7,226,53,28,2,9,27,VLI,867413
575,2020-05-06,Liège,1834,35,Wallonia,12,201,53,33,1,10,29,WLG,1102531
576,2020-05-06,Luxembourg,358,8,Wallonia,3,45,7,5,0,0,4,WLX,281972
577,2020-05-06,Namur,598,21,Wallonia,6,104,20,14,3,2,5,WNA,491285
578,2020-05-06,OostVlaanderen,3220,57,Flanders,14,293,68,39,2,7,21,VOV,1186532
579,2020-05-06,VlaamsBrabant,2303,43,Flanders,6,115,24,15,5,7,15,VBR,1129849
580,2020-05-06,WestVlaanderen,3463,49,Flanders,11,304,56,33,1,6,40,VWV,1496187
581,2020-05-07,Antwerpen,3239,94,Flanders,14,520,92,66,2,11,32,VAN,1836030
582,2020-05-07,BrabantWallon,320,9,Wallonia,2,27,6,5,0,0,1,WBR,399123
583,2020-05-07,Brussels,1648,43,Brussels,15,452,94,68,12,18,51,BRU,1191604
584,2020-05-07,Hainaut,1599,36,Wallonia,14,344,50,39,6,21,33,WHT,1339562
585,2020-05-07,Limburg,1679,39,Flanders,7,218,50,30,2,8,17,VLI,867413
586,2020-05-07,Liège,1793,50,Wallonia,12,190,54,31,1,8,18,WLG,1102531
